#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  epsilon  523  226.702660925
CI  epsilon  524  225.413321066
CI  epsilon  525  224.133740029
CI  epsilon  526  222.863825659
CI  epsilon  527  221.603486841
CI  epsilon  528  220.352633493
CI  epsilon  529  219.111176546
CI  epsilon  530  217.879027931
CI  epsilon  531  216.65610057
CI  epsilon  532  215.442308361
CI  epsilon  533  214.237566163
CI  epsilon  534  213.041789787
CI  epsilon  535  211.854895982
CI  epsilon  536  210.676802421
CI  epsilon  537  209.507427694
CI  epsilon  538  208.34669129
CI  epsilon  539  207.194513591
CI  epsilon  540  206.050815857
CI  epsilon  541  204.915520216
CI  epsilon  542  203.788549651
CI  epsilon  543  202.669827993
CI  epsilon  544  201.559279906
CI  epsilon  545  200.456830879
CI  epsilon  546  199.362407214
CI  epsilon  547  198.275936018
CI  epsilon  548  197.197345187
CI  epsilon  549  196.126563406
CI  epsilon  550  195.063520127
CI  epsilon  551  194.008145571
CI  epsilon  552  192.960370707
CI  epsilon  553  191.920127254
CI  epsilon  554  190.887347662
CI  epsilon  555  189.861965108
CI  epsilon  556  188.843913486
CI  epsilon  557  187.833127396
CI  epsilon  558  186.829542139
CI  epsilon  559  185.833093706
CI  epsilon  560  184.843718767
CI  epsilon  561  183.861354669
CI  epsilon  562  182.88593942
CI  epsilon  563  181.917411688
CI  epsilon  564  180.955710786
CI  epsilon  565  180.000776672
CI  epsilon  566  179.052549931
CI  epsilon  567  178.110971778
CI  epsilon  568  177.175984042
CI  epsilon  569  176.247529163
CI  epsilon  570  175.325550183
CI  epsilon  571  174.409990739
CI  epsilon  572  173.500795056
CI  epsilon  573  172.597907938
CI  epsilon  574  171.701274764
CI  epsilon  575  170.810841478
CI  epsilon  576  169.926554587
CI  epsilon  577  169.048361147
CI  epsilon  578  168.176208762
CI  epsilon  579  167.310045576
CI  epsilon  580  166.449820266
CI  epsilon  581  165.595482036
CI  epsilon  582  164.74698061
CI  epsilon  583  163.904266226
CI  epsilon  584  163.067289632
CI  epsilon  585  162.236002078
CI  epsilon  586  161.410355307
CI  epsilon  587  160.590301556
CI  epsilon  588  159.775793545
CI  epsilon  589  158.966784472
CI  epsilon  590  158.163228011
CI  epsilon  591  157.365078301
CI  epsilon  592  156.572289942
CI  epsilon  593  155.784817995
CI  epsilon  594  155.002617969
CI  epsilon  595  154.225645819
CI  epsilon  596  153.453857942
CI  epsilon  597  152.687211171
CI  epsilon  598  151.925662768
CI  epsilon  599  151.169170422
CI  epsilon  600  150.417692242
CI  epsilon  601  149.671186754
CI  epsilon  602  148.929612892
CI  epsilon  603  148.19293
CI  epsilon  604  147.461097822
CI  epsilon  605  146.734076497
CI  epsilon  606  146.01182656
CI  epsilon  607  145.294308931
CI  epsilon  608  144.581484915
CI  epsilon  609  143.873316196
CI  epsilon  610  143.169764831
CI  epsilon  611  142.470793251
CI  epsilon  612  141.776364249
CI  epsilon  613  141.086440983
CI  epsilon  614  140.400986969
CI  epsilon  615  139.719966075
CI  epsilon  616  139.04334252
CI  epsilon  617  138.37108087
CI  epsilon  618  137.703146032
CI  epsilon  619  137.039503251
CI  epsilon  620  136.380118107
CI  epsilon  621  135.724956511
CI  epsilon  622  135.0739847
CI  epsilon  623  134.427169236
CI  epsilon  624  133.784476999
CI  epsilon  625  133.145875186
CI  epsilon  626  132.511331307
CI  epsilon  627  131.88081318
CI  epsilon  628  131.25428893
CI  epsilon  629  130.631726984
CI  epsilon  630  130.013096067
CI  epsilon  631  129.398365203
CI  epsilon  632  128.787503704
CI  epsilon  633  128.180481175
CI  epsilon  634  127.577267504
CI  epsilon  635  126.977832865
CI  epsilon  636  126.38214771
CI  epsilon  637  125.790182768
CI  epsilon  638  125.201909042
CI  epsilon  639  124.617297806
CI  epsilon  640  124.036320601
CI  epsilon  641  123.458949234
CI  epsilon  642  122.885155774
CI  epsilon  643  122.314912548
CI  epsilon  644  121.748192142
CI  epsilon  645  121.184967392
CI  epsilon  646  120.625211387
CI  epsilon  647  120.068897466
CI  epsilon  648  119.51599921
CI  epsilon  649  118.966490445
CI  epsilon  650  118.420345238
CI  epsilon  651  117.877537891
CI  epsilon  652  117.338042943
CI  epsilon  653  116.801835167
CI  epsilon  654  116.268889564
CI  epsilon  655  115.739181364
CI  epsilon  656  115.212686021
CI  epsilon  657  114.689379214
CI  epsilon  658  114.169236841
CI  epsilon  659  113.652235019
CI  epsilon  660  113.138350081
CI  epsilon  661  112.627558574
CI  epsilon  662  112.119837254
CI  epsilon  663  111.615163091
CI  epsilon  664  111.113513257
CI  epsilon  665  110.614865133
CI  epsilon  666  110.119196299
CI  epsilon  667  109.626484538
CI  epsilon  668  109.136707833
CI  epsilon  669  108.649844359
CI  epsilon  670  108.165872489
CI  epsilon  671  107.684770786
CI  epsilon  672  107.206518007
CI  epsilon  673  106.731093094
CI  epsilon  674  106.258475176
CI  epsilon  675  105.788643568
CI  epsilon  676  105.321577766
CI  epsilon  677  104.857257449
CI  epsilon  678  104.395662472
CI  epsilon  679  103.93677287
CI  epsilon  680  103.480568851
CI  epsilon  681  103.027030798
CI  epsilon  682  102.576139264
CI  epsilon  683  102.127874975
CI  epsilon  684  101.682218821
CI  epsilon  685  101.239151863
CI  epsilon  686  100.798655323
CI  epsilon  687  100.360710589
CI  epsilon  688  99.9252992081
CI  epsilon  689  99.4924028896
CI  epsilon  690  99.0620034995
CI  epsilon  691  98.634083061
CI  epsilon  692  98.2086237522
CI  epsilon  693  97.785607905
CI  epsilon  694  97.365018003
CI  epsilon  695  96.9468366805
CI  epsilon  696  96.5310467206
CI  epsilon  697  96.1176310539
CI  epsilon  698  95.7065727571
CI  epsilon  699  95.2978550514
CI  epsilon  700  94.8914613009
CI  epsilon  701  94.4873750118
CI  epsilon  702  94.0855798302
CI  epsilon  703  93.6860595413
CI  epsilon  704  93.2887980676
CI  epsilon  705  92.8937794682
CI  epsilon  706  92.5009879364
CI  epsilon  707  92.1104077995
CI  epsilon  708  91.7220235167
CI  epsilon  709  91.3358196782
CI  epsilon  710  90.9517810037
CI  epsilon  711  90.5698923413
CI  epsilon  712  90.190138666
CI  epsilon  713  89.8125050788
CI  epsilon  714  89.4369768054
CI  epsilon  715  89.0635391944
CI  epsilon  716  88.6921777172
CI  epsilon  717  88.3228779657
CI  epsilon  718  87.9556256518
CI  epsilon  719  87.5904066062
CI  epsilon  720  87.2272067769
CI  epsilon  721  86.8660122284
CI  epsilon  722  86.5068091404
CI  epsilon  723  86.1495838066
CI  epsilon  724  85.7943226341
CI  epsilon  725  85.4410121416
CI  epsilon  726  85.089638959
CI  epsilon  727  84.7401898256
CI  epsilon  728  84.3926515899
CI  epsilon  729  84.0470112079
CI  epsilon  730  83.7032557424
CI  epsilon  731  83.3613723618
CI  epsilon  732  83.0213483392
CI  epsilon  733  82.6831710514
CI  epsilon  734  82.3468279779
CI  epsilon  735  82.0123066999
CI  epsilon  736  81.6795948994
CI  epsilon  737  81.3486803583
CI  epsilon  738  81.0195509571
CI  epsilon  739  80.6921946746
CI  epsilon  740  80.3665995862
CI  epsilon  741  80.0427538638
CI  epsilon  742  79.7206457742
CI  epsilon  743  79.4002636787
CI  epsilon  744  79.0815960319
CI  epsilon  745  78.764631381
CI  epsilon  746  78.4493583649
CI  epsilon  747  78.1357657134
CI  epsilon  748  77.8238422461
CI  epsilon  749  77.5135768719
CI  epsilon  750  77.2049585879
CI  epsilon  751  76.8979764789
CI  epsilon  752  76.5926197161
CI  epsilon  753  76.2888775568
CI  epsilon  754  75.9867393434
CI  epsilon  755  75.6861945024
CI  epsilon  756  75.3872325442
CI  epsilon  757  75.0898430615
CI  epsilon  758  74.7940157294
CI  epsilon  759  74.4997403041
CI  epsilon  760  74.2070066221
CI  epsilon  761  73.9158046001
CI  epsilon  762  73.6261242334
CI  epsilon  763  73.3379555959
CI  epsilon  764  73.051288839
CI  epsilon  765  72.7661141909
CI  epsilon  766  72.4824219563
CI  epsilon  767  72.200202515
CI  epsilon  768  71.919446322
CI  epsilon  769  71.6401439061
CI  epsilon  770  71.3622858698
CI  epsilon  771  71.0858628883
CI  epsilon  772  70.8108657089
CI  epsilon  773  70.5372851506
CI  epsilon  774  70.2651121031
CI  epsilon  775  69.9943375263
CI  epsilon  776  69.7249524498
CI  epsilon  777  69.456947972
CI  epsilon  778  69.1903152597
CI  epsilon  779  68.9250455475
CI  epsilon  780  68.6611301371
CI  epsilon  781  68.3985603967
CI  epsilon  782  68.1373277605
CI  epsilon  783  67.8774237279
CI  epsilon  784  67.6188398633
CI  epsilon  785  67.361567795
CI  epsilon  786  67.1055992152
CI  epsilon  787  66.850925879
CI  epsilon  788  66.597539604
CI  epsilon  789  66.3454322699
CI  epsilon  790  66.0945958175
CI  epsilon  791  65.8450222489
CI  epsilon  792  65.5967036261
CI  epsilon  793  65.3496320711
CI  epsilon  794  65.1037997652
CI  epsilon  795  64.8591989484
CI  epsilon  796  64.615821919
CI  epsilon  797  64.3736610328
CI  epsilon  798  64.1327087032
CI  epsilon  799  63.8929574
CI  epsilon  800  63.6543996493
CI  epsilon  801  63.4170280331
CI  epsilon  802  63.1808351884
CI  epsilon  803  62.9458138073
CI  epsilon  804  62.711956636
CI  epsilon  805  62.4792564745
CI  epsilon  806  62.2477061762
CI  epsilon  807  62.0172986475
CI  epsilon  808  61.7880268471
CI  epsilon  809  61.5598837859
CI  epsilon  810  61.3328625261
CI  epsilon  811  61.1069561812
CI  epsilon  812  60.8821579154
CI  epsilon  813  60.6584609429
CI  epsilon  814  60.4358585279
CI  epsilon  815  60.2143439839
CI  epsilon  816  59.9939106734
CI  epsilon  817  59.7745520074
CI  epsilon  818  59.5562614451
CI  epsilon  819  59.3390324933
CI  epsilon  820  59.1228587062
CI  epsilon  821  58.9077336849
CI  epsilon  822  58.6936510768
CI  epsilon  823  58.4806045759
CI  epsilon  824  58.2685879214
CI  epsilon  825  58.0575948981
CI  epsilon  826  57.8476193359
CI  epsilon  827  57.6386551089
CI  epsilon  828  57.4306961357
CI  epsilon  829  57.2237363786
CI  epsilon  830  57.0177698434
CI  epsilon  831  56.8127905791
CI  epsilon  832  56.6087926772
CI  epsilon  833  56.4057702718
CI  epsilon  834  56.203717539
CI  epsilon  835  56.0026286964
CI  epsilon  836  55.8024980031
CI  epsilon  837  55.6033197591
