#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  delta  501  206.802071267
CI  delta  502  205.573521563
CI  delta  503  204.354683937
CI  delta  504  203.145462605
CI  delta  505  201.945762918
CI  delta  506  200.755491339
CI  delta  507  199.574555434
CI  delta  508  198.402863852
CI  delta  509  197.240326316
CI  delta  510  196.086853601
CI  delta  511  194.942357527
CI  delta  512  193.806750939
CI  delta  513  192.679947696
CI  delta  514  191.561862658
CI  delta  515  190.45241167
CI  delta  516  189.351511549
CI  delta  517  188.259080075
CI  delta  518  187.175035971
CI  delta  519  186.099298897
CI  delta  520  185.031789434
CI  delta  521  183.972429071
CI  delta  522  182.921140198
CI  delta  523  181.877846085
CI  delta  524  180.842470881
CI  delta  525  179.814939593
CI  delta  526  178.79517808
CI  delta  527  177.783113041
CI  delta  528  176.778672002
CI  delta  529  175.781783308
CI  delta  530  174.792376109
CI  delta  531  173.810380352
CI  delta  532  172.83572677
CI  delta  533  171.86834687
CI  delta  534  170.908172925
CI  delta  535  169.955137965
CI  delta  536  169.009175763
CI  delta  537  168.070220829
CI  delta  538  167.1382084
CI  delta  539  166.213074428
CI  delta  540  165.294755575
CI  delta  541  164.3831892
CI  delta  542  163.478313352
CI  delta  543  162.580066761
CI  delta  544  161.68838883
CI  delta  545  160.803219624
CI  delta  546  159.924499863
CI  delta  547  159.052170915
CI  delta  548  158.186174786
CI  delta  549  157.326454111
CI  delta  550  156.47295215
CI  delta  551  155.625612776
CI  delta  552  154.784380468
CI  delta  553  153.949200306
CI  delta  554  153.12001796
CI  delta  555  152.296779685
CI  delta  556  151.479432313
CI  delta  557  150.667923246
CI  delta  558  149.862200447
CI  delta  559  149.062212437
CI  delta  560  148.267908283
CI  delta  561  147.479237595
CI  delta  562  146.696150519
CI  delta  563  145.918597728
CI  delta  564  145.146530419
CI  delta  565  144.379900302
CI  delta  566  143.618659598
CI  delta  567  142.86276103
CI  delta  568  142.112157818
CI  delta  569  141.366803674
CI  delta  570  140.626652793
CI  delta  571  139.89165985
CI  delta  572  139.161779991
CI  delta  573  138.436968832
CI  delta  574  137.717182449
CI  delta  575  137.002377374
CI  delta  576  136.292510589
CI  delta  577  135.587539522
CI  delta  578  134.887422041
CI  delta  579  134.192116447
CI  delta  580  133.501581471
CI  delta  581  132.815776268
CI  delta  582  132.134660411
CI  delta  583  131.458193889
CI  delta  584  130.786337098
CI  delta  585  130.119050838
CI  delta  586  129.45629631
CI  delta  587  128.798035109
CI  delta  588  128.144229219
CI  delta  589  127.49484101
CI  delta  590  126.849833233
CI  delta  591  126.209169014
CI  delta  592  125.572811853
CI  delta  593  124.940725616
CI  delta  594  124.312874533
CI  delta  595  123.68922319
CI  delta  596  123.069736533
CI  delta  597  122.454379853
CI  delta  598  121.843118792
CI  delta  599  121.235919332
CI  delta  600  120.632747794
CI  delta  601  120.033570833
CI  delta  602  119.438355436
CI  delta  603  118.847068916
CI  delta  604  118.25967891
CI  delta  605  117.676153373
CI  delta  606  117.096460576
CI  delta  607  116.520569104
CI  delta  608  115.948447847
CI  delta  609  115.380066004
CI  delta  610  114.815393072
CI  delta  611  114.254398848
CI  delta  612  113.697053423
CI  delta  613  113.143327181
CI  delta  614  112.593190791
CI  delta  615  112.046615209
CI  delta  616  111.503571672
CI  delta  617  110.964031694
CI  delta  618  110.427967067
CI  delta  619  109.895349854
CI  delta  620  109.366152385
CI  delta  621  108.840347258
CI  delta  622  108.317907335
CI  delta  623  107.798805736
CI  delta  624  107.283015839
CI  delta  625  106.770511277
CI  delta  626  106.261265934
CI  delta  627  105.755253942
CI  delta  628  105.25244968
CI  delta  629  104.75282777
