#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
NI  beta  409  190.928848221
NI  beta  410  189.538584138
NI  beta  411  188.161785148
NI  beta  412  186.798288628
NI  beta  413  185.447934308
NI  beta  414  184.110564226
NI  beta  415  182.786022697
NI  beta  416  181.474156266
NI  beta  417  180.17481368
NI  beta  418  178.887845844
NI  beta  419  177.613105789
NI  beta  420  176.350448634
NI  beta  421  175.099731556
NI  beta  422  173.86081375
NI  beta  423  172.633556402
NI  beta  424  171.417822649
NI  beta  425  170.213477556
NI  beta  426  169.020388076
NI  beta  427  167.838423023
NI  beta  428  166.667453045
NI  beta  429  165.507350586
NI  beta  430  164.357989864
NI  beta  431  163.219246841
NI  beta  432  162.090999192
NI  beta  433  160.973126281
NI  beta  434  159.865509129
NI  beta  435  158.768030393
NI  beta  436  157.680574338
NI  beta  437  156.60302681
NI  beta  438  155.53527521
NI  beta  439  154.477208474
NI  beta  440  153.428717044
NI  beta  441  152.389692845
NI  beta  442  151.360029264
NI  beta  443  150.339621126
NI  beta  444  149.328364668
NI  beta  445  148.326157524
NI  beta  446  147.332898694
NI  beta  447  146.348488532
NI  beta  448  145.372828719
NI  beta  449  144.405822244
NI  beta  450  143.447373383
NI  beta  451  142.497387682
NI  beta  452  141.555771932
NI  beta  453  140.622434157
NI  beta  454  139.697283588
NI  beta  455  138.780230649
NI  beta  456  137.871186938
NI  beta  457  136.970065209
NI  beta  458  136.076779351
NI  beta  459  135.191244378
NI  beta  460  134.313376403
NI  beta  461  133.443092632
NI  beta  462  132.580311335
NI  beta  463  131.724951842
NI  beta  464  130.876934519
NI  beta  465  130.036180755
NI  beta  466  129.202612949
NI  beta  467  128.376154489
NI  beta  468  127.556729746
NI  beta  469  126.74426405
NI  beta  470  125.938683682
NI  beta  471  125.139915858
NI  beta  472  124.347888717
NI  beta  473  123.562531302
NI  beta  474  122.783773554
NI  beta  475  122.011546294
NI  beta  476  121.24578121
NI  beta  477  120.486410847
NI  beta  478  119.733368593
NI  beta  479  118.986588668
NI  beta  480  118.246006109
