#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
HeI  alpha  360  140.4207583965386
HeI  alpha  361  139.25865852854463
HeI  alpha  362  138.1093465140026
HeI  alpha  363  136.97264693721786
HeI  alpha  364  135.84838726206758
HeI  alpha  365  134.73639777702587
HeI  alpha  366  133.63651154135073
HeI  alpha  367  132.54856433245763
HeI  alpha  368  131.47239459442488
HeI  alpha  369  130.40784338760454
HeI  alpha  370  129.3547543393343
HeI  alpha  371  128.31297359570235
HeI  alpha  372  127.28234977431529
HeI  alpha  373  126.26273391814728
HeI  alpha  374  125.2539794502777
HeI  alpha  375  124.25594212968227
HeI  alpha  376  123.26848000788775
HeI  alpha  377  122.2914533865907
HeI  alpha  378  121.32472477614839
HeI  alpha  379  120.3681588549417
HeI  alpha  380  119.42162242959625
HeI  alpha  381  118.48498439605328
HeI  alpha  382  117.55811570139845
HeI  alpha  383  116.64088930654867
HeI  alpha  384  115.73318014966911
HeI  alpha  385  114.83486511038132
HeI  alpha  386  113.94582297466513
HeI  alpha  387  113.0659344005298
HeI  alpha  388  112.19508188437015
HeI  alpha  389  111.33314972799735
HeI  alpha  390  110.48002400637444
HeI  alpha  391  109.63559253598707
HeI  alpha  392  108.79974484386076
HeI  alpha  393  107.9723721372162
HeI  alpha  394  107.15336727371785
HeI  alpha  395  106.34262473236079
HeI  alpha  396  105.54004058488964
HeI  alpha  397  104.74551246784158
HeI  alpha  398  103.95893955512439
HeI  alpha  399  103.18022253113493
HeI  alpha  400  102.40926356444609
HeI  alpha  401  101.64596628197015
HeI  alpha  402  100.8902357436738
HeI  alpha  403  100.14197841778075
HeI  alpha  404  99.40110215645085
HeI  alpha  405  98.66751617196896
HeI  alpha  406  97.94113101334074
HeI  alpha  407  97.2218585434428
HeI  alpha  408  96.50961191651287
HeI  alpha  409  95.80430555615251
HeI  alpha  410  95.10585513374507
HeI  alpha  411  94.41417754725249
HeI  alpha  412  93.7291909004692
HeI  alpha  413  93.05081448266029
HeI  alpha  414  92.3789687485871
HeI  alpha  415  91.71357529890622
HeI  alpha  416  91.05455686097514
HeI  alpha  417  90.40183726999791
HeI  alpha  418  89.75534145054134
HeI  alpha  419  89.11499539839664
HeI  alpha  420  88.48072616279508
HeI  alpha  421  87.85246182895219
HeI  alpha  422  87.23013150093811
HeI  alpha  423  86.61366528488786
HeI  alpha  424  86.0029942725124
HeI  alpha  425  85.39805052491349
HeI  alpha  426  84.79876705672177
HeI  alpha  427  84.20507782052171
HeI  alpha  428  83.61691769155532
HeI  alpha  429  83.03422245271827
HeI  alpha  430  82.4569287798487
HeI  alpha  431  81.88497422726665
HeI  alpha  432  81.31829721358397
HeI  alpha  433  80.75683700779811
HeI  alpha  434  80.20053371559518
HeI  alpha  435  79.64932826595928
HeI  alpha  436  79.10316239798263
HeI  alpha  437  78.5619786479485
HeI  alpha  438  78.02572033661224
HeI  alpha  439  77.49433155675793
HeI  alpha  440  76.96775716095298
HeI  alpha  441  76.44594274950325
HeI  alpha  442  75.92883465870078
HeI  alpha  443  75.41637994918298
HeI  alpha  444  74.90852639457873
HeI  alpha  445  74.40522247033286
HeI  alpha  446  73.90641734270618
HeI  alpha  447  73.41206085802897
HeI  alpha  448  72.9221035320576
HeI  alpha  449  72.43649653964052
HeI  alpha  450  71.95519170443143
HeI  alpha  451  71.4781414889063
HeI  alpha  452  71.00529898446669
HeI  alpha  453  70.53661790178269
HeI  alpha  454  70.07205256124736
HeI  alpha  455  69.61155788364565
HeI  alpha  456  69.15508938096822
HeI  alpha  457  68.70260314737853
HeI  alpha  458  68.25405585034144
HeI  alpha  459  67.80940472192475
HeI  alpha  460  67.36860755020358
HeI  alpha  461  66.93162267089619
HeI  alpha  462  66.49840895903318
HeI  alpha  463  66.06892582087742
HeI  alpha  464  65.6431331859081
HeI  alpha  465  65.22099149899424
HeI  alpha  466  64.8024617126434
HeI  alpha  467  64.38750527944826
HeI  alpha  468  63.97608414461953
HeI  alpha  469  63.568160738647
HeI  alpha  470  63.16369797011674
HeI  alpha  471  62.76265921860339
HeI  alpha  472  62.36500832773247
HeI  alpha  473  61.97070959830679
HeI  alpha  474  61.5797277816028
HeI  alpha  475  61.19202807273935
HeI  alpha  476  60.80757610416353
HeI  alpha  477  60.42633793927858
HeI  alpha  478  60.04828006612194
HeI  alpha  479  59.673369391199344
HeI  alpha  480  59.30157323339692
HeI  alpha  481  58.93285931799919
HeI  alpha  482  58.567195770790605
HeI  alpha  483  58.204551112299235
HeI  alpha  484  57.844894252073864
HeI  alpha  485  57.488194483108764
HeI  alpha  486  57.13442147632695
HeI  alpha  487  56.783545275166574
HeI  alpha  488  56.435536290253665
HeI  alpha  489  56.09036529416961
HeI  alpha  490  55.74800341627989
HeI  alpha  491  55.40842213767714
HeI  alpha  492  55.07159328618819
HeI  alpha  493  54.737489031470346
HeI  alpha  494  54.40608188016335
HeI  alpha  495  54.07734467116116
HeI  alpha  496  53.751250570933884
HeI  alpha  497  53.42777306891102
HeI  alpha  498  53.10688597296777
HeI  alpha  499  52.78856340498099
HeI  alpha  500  52.47277979642144
HeI  alpha  501  52.15950988406294
HeI  alpha  502  51.84872870573344
HeI  alpha  503  51.540411596121714
HeI  alpha  504  51.23453418269555
HeI  alpha  505  50.93107238162274
HeI  alpha  506  50.63000239381743
HeI  alpha  507  50.33130070100035
HeI  alpha  508  50.034944061862284
HeI  alpha  509  49.74090950822733
HeI  alpha  510  49.4491743413724
HeI  alpha  511  49.15971612828803
HeI  alpha  512  48.87251269809675
HeI  alpha  513  48.587542138468564
HeI  alpha  514  48.30478279211871
HeI  alpha  515  48.02421325334436
HeI  alpha  516  47.745812364619844
HeI  alpha  517  47.46955921326019
HeI  alpha  518  47.195433128101314
HeI  alpha  519  46.92341367627356
HeI  alpha  520  46.65348065998504
HeI  alpha  521  46.38561411338155
HeI  alpha  522  46.11979429944547
HeI  alpha  523  45.85600170693796
HeI  alpha  524  45.59421704739393
HeI  alpha  525  45.33442125215618
HeI  alpha  526  45.07659546946655
HeI  alpha  527  44.82072106158634
HeI  alpha  528  44.566779601968356
HeI  alpha  529  44.314752872469235
HeI  alpha  530  44.064622860612005
HeI  alpha  531  43.81637175686813
HeI  alpha  532  43.56998195201337
HeI  alpha  533  43.325436034483666
HeI  alpha  534  43.08271678781183
HeI  alpha  535  42.84180718806419
HeI  alpha  536  42.60269040134972
HeI  alpha  537  42.365349781334736
HeI  alpha  538  42.129768866813315
HeI  alpha  539  41.89593137932506
HeI  alpha  540  41.663821220764525
HeI  alpha  541  41.43342247108119
HeI  alpha  542  41.20471938596828
HeI  alpha  543  40.97769639460876
HeI  alpha  544  40.752338097457425
HeI  alpha  545  40.52862926403148
HeI  alpha  546  40.306554830762344
HeI  alpha  547  40.08609989885584
HeI  alpha  548  39.86724973220252
HeI  alpha  549  39.64998975530192
HeI  alpha  550  39.43430555122447
HeI  alpha  551  39.220182859610965
HeI  alpha  552  39.00760757467343
HeI  alpha  553  38.796565743269895
HeI  alpha  554  38.58704356295677
HeI  alpha  555  38.37902738011236
HeI  alpha  556  38.17250368804779
HeI  alpha  557  37.967459125190395
HeI  alpha  558  37.7638804732448
HeI  alpha  559  37.56175465541812
HeI  alpha  560  37.36106873465348
HeI  alpha  561  37.161809911881655
HeI  alpha  562  36.963965524321495
HeI  alpha  563  36.76752304377891
HeI  alpha  564  36.57247007498769
HeI  alpha  565  36.378794353961474
HeI  alpha  566  36.18648374637629
HeI  alpha  567  35.995526245975505
HeI  alpha  568  35.805909972998364
HeI  alpha  569  35.617623172619716
HeI  alpha  570  35.430654213425925
HeI  alpha  571  35.244991585906185
HeI  alpha  572  35.06062390095765
HeI  alpha  573  34.877539888431066
HeI  alpha  574  34.695728395670784
HeI  alpha  575  34.51517838609656
HeI  alpha  576  34.335878937788145
HeI  alpha  577  34.15781924211453
HeI  alpha  578  33.980988602342116
HeI  alpha  579  33.8053764323058
HeI  alpha  580  33.63097225506733
HeI  alpha  581  33.45776570160302
HeI  alpha  582  33.28574650951654
HeI  alpha  583  33.11490452175025
HeI  alpha  584  32.945229685339754
HeI  alpha  585  32.77671205015877
HeI  alpha  586  32.609341767697295
HeI  alpha  587  32.44310908986078
HeI  alpha  588  32.27800436777068
HeI  alpha  589  32.11401805058444
HeI  alpha  590  31.95114068434483
HeI  alpha  591  31.789362910830594
HeI  alpha  592  31.62867546642388
HeI  alpha  593  31.469069181002702
HeI  alpha  594  31.31053497684177
HeI  alpha  595  31.153063867517517
HeI  alpha  596  30.9966469568549
HeI  alpha  597  30.841275437858883
HeI  alpha  598  30.68694059167797
HeI  alpha  599  30.533633786578864
HeI  alpha  600  30.381346476926716
HeI  alpha  601  30.23007020219184
HeI  alpha  602  30.079796585955023
HeI  alpha  603  29.930517334942106
HeI  alpha  604  29.78222423805438
HeI  alpha  605  29.63490916542683
HeI  alpha  606  29.488564067487804
HeI  alpha  607  29.343180974035366
HeI  alpha  608  29.198751993330383
HeI  alpha  609  29.055269311192404
HeI  alpha  610  28.912725190112237
HeI  alpha  611  28.771111968378477
HeI  alpha  612  28.630422059205408
HeI  alpha  613  28.49064794989437
HeI  alpha  614  28.35178220097419
HeI  alpha  615  28.213817445376456
HeI  alpha  616  28.076746387621974
HeI  alpha  617  27.940561802998786
HeI  alpha  618  27.80525653677092
HeI  alpha  619  27.670823503381516
HeI  alpha  620  27.53725568568382
HeI  alpha  621  27.404546134161066
HeI  alpha  622  27.27268796617556
HeI  alpha  623  27.141674365215028
HeI  alpha  624  27.01149858015147
HeI  alpha  625  26.88215392451397
HeI  alpha  626  26.753633775767035
HeI  alpha  627  26.625931574595967
HeI  alpha  628  26.499040824201924
HeI  alpha  629  26.3729550896193
HeI  alpha  630  26.247667997016382
HeI  alpha  631  26.123173233023884
HeI  alpha  632  25.999464544070406
HeI  alpha  633  25.876535735719347
HeI  alpha  634  25.754380672016897
HeI  alpha  635  25.63299327485262
HeI  alpha  636  25.512367523318616
HeI  alpha  637  25.392497453084015
HeI  alpha  638  25.273377155786186
HeI  alpha  639  25.15500077839826
HeI  alpha  640  25.037362522646823
HeI  alpha  641  24.920456644397543
HeI  alpha  642  24.804277453082605
HeI  alpha  643  24.688819311103057
HeI  alpha  644  24.574076633268803
HeI  alpha  645  24.460043886217644
HeI  alpha  646  24.34671558786782
HeI  alpha  647  24.23408630685376
HeI  alpha  648  24.12215066198839
HeI  alpha  649  24.01090332171558
HeI  alpha  650  23.900339003578043
HeI  alpha  651  23.790452473701826
HeI  alpha  652  23.681238546255813
HeI  alpha  653  23.572692082955772
HeI  alpha  654  23.464807992548902
HeI  alpha  655  23.357581230309535
HeI  alpha  656  23.25100679755431
HeI  alpha  657  23.14507974113929
HeI  alpha  658  23.0397951529835
HeI  alpha  659  22.935148169598058
HeI  alpha  660  22.831133971598582
HeI  alpha  661  22.727747783255232
HeI  alpha  662  22.624984872016242
HeI  alpha  663  22.5228405480719
HeI  alpha  664  22.42131016388645
HeI  alpha  665  22.320389113766215
HeI  alpha  666  22.220072833418012
HeI  alpha  667  22.12035679951169
HeI  alpha  668  22.021236529253844
HeI  alpha  669  21.922707579968492
HeI  alpha  670  21.82476554867775
HeI  alpha  671  21.727406071679713
HeI  alpha  672  21.630624824154207
HeI  alpha  673  21.53441751975043
HeI  alpha  674  21.438779910184344
HeI  alpha  675  21.343707784861138
HeI  alpha  676  21.249196970468436
HeI  alpha  677  21.155243330597383
HeI  alpha  678  21.061842765370674
HeI  alpha  679  20.968991211052487
HeI  alpha  680  20.87668463968906
HeI  alpha  681  20.78491905873255
HeI  alpha  682  20.69369051068997
HeI  alpha  683  20.602995072751224
HeI  alpha  684  20.512828856446408
HeI  alpha  685  20.423188007284992
HeI  alpha  686  20.33406870442287
HeI  alpha  687  20.2454671603071
HeI  alpha  688  20.15737962034716
HeI  alpha  689  20.069802362575004
HeI  alpha  690  19.98273169731768
HeI  alpha  691  19.896163966875534
HeI  alpha  692  19.810095545185085
HeI  alpha  693  19.72452283751669
HeI  alpha  694  19.639442280152764
HeI  alpha  695  19.55485034006735
HeI  alpha  696  19.47074351463496
HeI  alpha  697  19.387118331312955
HeI  alpha  698  19.303971347343403
HeI  alpha  699  19.221299149459146
HeI  alpha  700  19.139098353584274
HeI  alpha  701  19.057365604552725
HeI  alpha  702  18.976097575803184
HeI  alpha  703  18.895290969114395
HeI  alpha  704  18.814942514311216
HeI  alpha  705  18.735048968992963
HeI  alpha  706  18.655607118250607
HeI  alpha  707  18.57661377441044
HeI  alpha  708  18.498065776747094
HeI  alpha  709  18.419959991231398
HeI  alpha  710  18.34229331026149
HeI  alpha  711  18.265062652403707
HeI  alpha  712  18.18826496213905
HeI  alpha  713  18.111897209608223
HeI  alpha  714  18.03595639035532
HeI  alpha  715  17.960439525086798
HeI  alpha  716  17.88534365942213
HeI  alpha  717  17.810665863651387
HeI  alpha  718  17.736403232499818
HeI  alpha  719  17.662552884879858
HeI  alpha  720  17.589111963668245
HeI  alpha  721  17.5160776354664
HeI  alpha  722  17.44344709037474
HeI  alpha  723  17.37121754176142
HeI  alpha  724  17.299386226042238
HeI  alpha  725  17.22795040245841
HeI  alpha  726  17.156907352850908
HeI  alpha  727  17.086254381453557
HeI  alpha  728  17.01598881466529
HeI  alpha  729  16.946108000851606
HeI  alpha  730  16.87660931012309
HeI  alpha  731  16.80749013413338
HeI  alpha  732  16.738747885873025
HeI  alpha  733  16.670379999464654
HeI  alpha  734  16.60238392996171
HeI  alpha  735  16.534757153152697
HeI  alpha  736  16.467497165359184
HeI  alpha  737  16.400601483247033
HeI  alpha  738  16.334067643627204
HeI  alpha  739  16.26789320327393
HeI  alpha  740  16.202075738725505
HeI  alpha  741  16.136612846108072
HeI  alpha  742  16.071502140946148
HeI  alpha  743  16.006741257979435
HeI  alpha  744  15.942327850983794
HeI  alpha  745  15.87825959259503
HeI  alpha  746  15.814534174129173
HeI  alpha  747  15.751149305407647
HeI  alpha  748  15.688102714585913
HeI  alpha  749  15.625392147983513
HeI  alpha  750  15.563015369912018
HeI  alpha  751  15.500970162508551
HeI  alpha  752  15.439254325572799
HeI  alpha  753  15.377865676399137
HeI  alpha  754  15.316802049617115
HeI  alpha  755  15.256061297030561
HeI  alpha  756  15.19564128745876
HeI  alpha  757  15.13553990657834
HeI  alpha  758  15.07575505677072
HeI  alpha  759  15.016284656964704
HeI  alpha  760  14.957126642487395
HeI  alpha  761  14.898278964911666
HeI  alpha  762  14.839739591910579
HeI  alpha  763  14.78150650710274
HeI  alpha  764  14.723577709915785
