#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  alpha  767  14.5529263676
CI  alpha  768  14.4961898445
CI  alpha  769  14.4397478652
CI  alpha  770  14.3835985207
CI  alpha  771  14.3277399169
CI  alpha  772  14.2721701745
CI  alpha  773  14.2168874287
CI  alpha  774  14.1618898289
CI  alpha  775  14.1071755392
CI  alpha  776  14.0527427376
CI  alpha  777  13.9985896163
CI  alpha  778  13.9447143811
CI  alpha  779  13.8911152521
CI  alpha  780  13.8377904627
CI  alpha  781  13.7847382598
CI  alpha  782  13.731956904
CI  alpha  783  13.679444669
CI  alpha  784  13.6271998417
CI  alpha  785  13.5752207223
CI  alpha  786  13.5235056236
CI  alpha  787  13.4720528714
CI  alpha  788  13.4208608043
CI  alpha  789  13.3699277735
CI  alpha  790  13.3192521425
CI  alpha  791  13.2688322873
CI  alpha  792  13.2186665964
CI  alpha  793  13.1687534702
CI  alpha  794  13.1190913211
CI  alpha  795  13.0696785738
CI  alpha  796  13.0205136645
CI  alpha  797  12.9715950415
CI  alpha  798  12.9229211643
CI  alpha  799  12.8744905043
CI  alpha  800  12.8263015444
CI  alpha  801  12.7783527784
CI  alpha  802  12.7306427118
CI  alpha  803  12.6831698611
CI  alpha  804  12.6359327537
CI  alpha  805  12.5889299281
CI  alpha  806  12.5421599338
CI  alpha  807  12.4956213307
CI  alpha  808  12.4493126897
CI  alpha  809  12.4032325921
CI  alpha  810  12.3573796298
CI  alpha  811  12.3117524051
CI  alpha  812  12.2663495303
CI  alpha  813  12.2211696285
CI  alpha  814  12.1762113324
CI  alpha  815  12.131473285
CI  alpha  816  12.0869541392
CI  alpha  817  12.0426525578
CI  alpha  818  11.9985672135
CI  alpha  819  11.9546967884
CI  alpha  820  11.9110399745
CI  alpha  821  11.8675954732
CI  alpha  822  11.8243619955
CI  alpha  823  11.7813382617
CI  alpha  824  11.7385230013
CI  alpha  825  11.6959149531
CI  alpha  826  11.6535128652
CI  alpha  827  11.6113154946
CI  alpha  828  11.5693216072
CI  alpha  829  11.527529978
CI  alpha  830  11.4859393909
CI  alpha  831  11.4445486382
CI  alpha  832  11.4033565214
CI  alpha  833  11.3623618501
CI  alpha  834  11.3215634429
CI  alpha  835  11.2809601265
CI  alpha  836  11.2405507364
CI  alpha  837  11.200334116
CI  alpha  838  11.1603091172
CI  alpha  839  11.1204746003
CI  alpha  840  11.0808294332
CI  alpha  841  11.0413724924
CI  alpha  842  11.002102662
CI  alpha  843  10.9630188342
CI  alpha  844  10.9241199092
CI  alpha  845  10.8854047946
CI  alpha  846  10.8468724062
CI  alpha  847  10.8085216671
CI  alpha  848  10.7703515082
CI  alpha  849  10.7323608679
CI  alpha  850  10.694548692
CI  alpha  851  10.6569139338
CI  alpha  852  10.619455554
CI  alpha  853  10.5821725205
CI  alpha  854  10.5450638086
CI  alpha  855  10.5081284005
CI  alpha  856  10.4713652858
CI  alpha  857  10.4347734609
CI  alpha  858  10.3983519295
CI  alpha  859  10.3620997021
CI  alpha  860  10.326015796
CI  alpha  861  10.2900992354
CI  alpha  862  10.2543490514
CI  alpha  863  10.2187642817
CI  alpha  864  10.1833439707
CI  alpha  865  10.1480871694
CI  alpha  866  10.1129929354
CI  alpha  867  10.0780603328
CI  alpha  868  10.0432884321
CI  alpha  869  10.0086763103
CI  alpha  870  9.97422305071
CI  alpha  871  9.93992774294
CI  alpha  872  9.90578948286
CI  alpha  873  9.87180737254
CI  alpha  874  9.83798052021
CI  alpha  875  9.8043080402
CI  alpha  876  9.77078905289
CI  alpha  877  9.73742268467
