#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  gamma  821  35.4732957304
CI  gamma  822  35.3442232585
CI  gamma  823  35.2157762161
CI  gamma  824  35.0879508196
CI  gamma  825  34.9607433129
CI  gamma  826  34.834149967
CI  gamma  827  34.7081670798
CI  gamma  828  34.5827909761
CI  gamma  829  34.4580180071
CI  gamma  830  34.3338445504
CI  gamma  831  34.2102670097
CI  gamma  832  34.0872818143
CI  gamma  833  33.9648854195
CI  gamma  834  33.8430743057
CI  gamma  835  33.7218449789
CI  gamma  836  33.6011939696
CI  gamma  837  33.4811178335
CI  gamma  838  33.3616131507
CI  gamma  839  33.2426765259
CI  gamma  840  33.1243045876
CI  gamma  841  33.0064939886
CI  gamma  842  32.8892414054
CI  gamma  843  32.7725435381
CI  gamma  844  32.65639711
CI  gamma  845  32.540798868
CI  gamma  846  32.4257455815
CI  gamma  847  32.3112340432
CI  gamma  848  32.197261068
CI  gamma  849  32.0838234936
CI  gamma  850  31.9709181798
CI  gamma  851  31.8585420084
CI  gamma  852  31.7466918831
CI  gamma  853  31.6353647296
CI  gamma  854  31.5245574949
CI  gamma  855  31.4142671472
CI  gamma  856  31.3044906762
CI  gamma  857  31.1952250926
CI  gamma  858  31.0864674276
CI  gamma  859  30.9782147335
CI  gamma  860  30.8704640828
CI  gamma  861  30.7632125685
CI  gamma  862  30.6564573038
CI  gamma  863  30.5501954218
CI  gamma  864  30.4444240755
CI  gamma  865  30.3391404376
CI  gamma  866  30.2343417003
CI  gamma  867  30.1300250752
CI  gamma  868  30.0261877931
CI  gamma  869  29.9228271039
CI  gamma  870  29.8199402765
CI  gamma  871  29.7175245983
CI  gamma  872  29.6155773756
CI  gamma  873  29.514095933
CI  gamma  874  29.4130776133
CI  gamma  875  29.3125197778
CI  gamma  876  29.2124198055
CI  gamma  877  29.1127750934
CI  gamma  878  29.0135830564
CI  gamma  879  28.9148411268
CI  gamma  880  28.8165467543
CI  gamma  881  28.7186974061
CI  gamma  882  28.6212905665
CI  gamma  883  28.5243237369
CI  gamma  884  28.4277944355
CI  gamma  885  28.3317001973
CI  gamma  886  28.2360385741
