#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
HeI  beta  601  60.30986678814686
HeI  beta  602  60.010313920897126
HeI  beta  603  59.712741572996485
HeI  beta  604  59.41713340348121
HeI  beta  605  59.123473232914634
HeI  beta  606  58.83174504152317
HeI  beta  607  58.54193296736575
HeI  beta  608  58.25402130452279
HeI  beta  609  57.967994501304645
HeI  beta  610  57.68383715849071
HeI  beta  611  57.401534027583885
HeI  beta  612  57.12107000909978
HeI  beta  613  56.84243015086856
HeI  beta  614  56.56559964635065
HeI  beta  615  56.29056383299843
HeI  beta  616  56.01730819062076
HeI  beta  617  55.745818339769706
HeI  beta  618  55.47608004015244
HeI  beta  619  55.20807918906534
HeI  beta  620  54.94180181984489
HeI  beta  621  54.67723410033663
HeI  beta  622  54.414362331390585
HeI  beta  623  54.1531729453665
HeI  beta  624  53.89365250466544
HeI  beta  625  53.635787700281
HeI  beta  626  53.379565350363
HeI  beta  627  53.124972398797894
HeI  beta  628  52.87199591382122
HeI  beta  629  52.62062308663568
HeI  beta  630  52.37084123004027
HeI  beta  631  52.12263777709429
HeI  beta  632  51.87600027978975
HeI  beta  633  51.630916407736244
HeI  beta  634  51.387373946869516
HeI  beta  635  51.14536079817124
HeI  beta  636  50.904864976402635
HeI  beta  637  50.6658746088702
HeI  beta  638  50.42837793418445
HeI  beta  639  50.192363301045084
HeI  beta  640  49.95781916704437
HeI  beta  641  49.724734097480145
HeI  beta  642  49.49309676418566
HeI  beta  643  49.262895944371856
HeI  beta  644  49.03412051948644
HeI  beta  645  48.80675947408546
HeI  beta  646  48.58080189472158
HeI  beta  647  48.356236968842154
HeI  beta  648  48.133053983703974
HeI  beta  649  47.91124232529363
HeI  beta  650  47.690791477279866
HeI  beta  651  47.47169101995764
HeI  beta  652  47.25393062921158
HeI  beta  653  47.037500075504674
HeI  beta  654  46.82238922285844
HeI  beta  655  46.608588027863846
HeI  beta  656  46.3960865386936
HeI  beta  657  46.18487489412279
HeI  beta  658  45.97494332258156
HeI  beta  659  45.76628214119664
HeI  beta  660  45.558881754853815
HeI  beta  661  45.352732655271474
HeI  beta  662  45.14782542008815
HeI  beta  663  44.94415071195835
HeI  beta  664  44.741699277652664
HeI  beta  665  44.54046194718423
HeI  beta  666  44.340429632929705
HeI  beta  667  44.14159332876553
HeI  beta  668  43.943944109222336
HeI  beta  669  43.74747312864624
HeI  beta  670  43.55217162035746
HeI  beta  671  43.35803089583392
HeI  beta  672  43.16504234390464
HeI  beta  673  42.97319742993478
HeI  beta  674  42.78248769504548
HeI  beta  675  42.59290475532957
HeI  beta  676  42.40444030106582
HeI  beta  677  42.21708609596806
HeI  beta  678  42.03083397642316
HeI  beta  679  41.84567585074155
HeI  beta  680  41.661603698421615
HeI  beta  681  41.478609569422524
HeI  beta  682  41.29668558344119
HeI  beta  683  41.11582392919763
HeI  beta  684  40.936016863731396
HeI  beta  685  40.75725671170786
HeI  beta  686  40.57953586472997
HeI  beta  687  40.402846780654265
HeI  beta  688  40.22718198292217
HeI  beta  689  40.05253405989268
HeI  beta  690  39.878895664193216
HeI  beta  691  39.70625951206062
HeI  beta  692  39.53461838270177
HeI  beta  693  39.36396511766946
HeI  beta  694  39.19429262022012
HeI  beta  695  39.025593854702315
HeI  beta  696  38.857861845947916
HeI  beta  697  38.69108967865636
HeI  beta  698  38.52527049680255
HeI  beta  699  38.360397503043416
HeI  beta  700  38.196463958137
HeI  beta  701  38.03346318035591
HeI  beta  702  37.87138854491758
HeI  beta  703  37.71023348342561
HeI  beta  704  37.54999148330418
HeI  beta  705  37.39065608724357
HeI  beta  706  37.23222089266105
HeI  beta  707  37.07467955115754
HeI  beta  708  36.91802576797849
HeI  beta  709  36.76225330149288
HeI  beta  710  36.607355962665196
HeI  beta  711  36.45332761454276
HeI  beta  712  36.300162171747274
HeI  beta  713  36.14785359996354
HeI  beta  714  35.996395915442115
HeI  beta  715  35.845783184508925
HeI  beta  716  35.69600952307351
HeI  beta  717  35.547069096151205
HeI  beta  718  35.398956117379676
HeI  beta  719  35.2516648485481
HeI  beta  720  35.10518959913465
HeI  beta  721  34.959524725841135
HeI  beta  722  34.81466463213616
HeI  beta  723  34.67060376780366
HeI  beta  724  34.52733662850065
HeI  beta  725  34.38485775530932
HeI  beta  726  34.243161734304465
HeI  beta  727  34.10224319611884
HeI  beta  728  33.962096815516894
HeI  beta  729  33.822717310974696
HeI  beta  730  33.68409944425647
HeI  beta  731  33.546238020006406
HeI  beta  732  33.40912788533768
HeI  beta  733  33.27276392942637
HeI  beta  734  33.13714108311441
HeI  beta  735  33.00225431851188
HeI  beta  736  32.86809864860622
HeI  beta  737  32.73466912687424
HeI  beta  738  32.601960846901136
HeI  beta  739  32.46996894199943
HeI  beta  740  32.33868858483358
HeI  beta  741  32.20811498705422
HeI  beta  742  32.078243398925586
HeI  beta  743  31.94906910896323
HeI  beta  744  31.820587443578823
HeI  beta  745  31.692793766724204
HeI  beta  746  31.56568347953682
HeI  beta  747  31.43925201999356
HeI  beta  748  31.313494862569424
HeI  beta  749  31.18840751789553
HeI  beta  750  31.063985532420567
HeI  beta  751  30.940224488081352
HeI  beta  752  30.817120001971936
HeI  beta  753  30.694667726016252
HeI  beta  754  30.572863346647676
HeI  beta  755  30.45170258448932
HeI  beta  756  30.331181194037097
HeI  beta  757  30.21129496334906
HeI  beta  758  30.092039713735424
HeI  beta  759  29.9734112994521
HeI  beta  760  29.855405607399064
HeI  beta  761  29.738018556822247
HeI  beta  762  29.62124609901332
HeI  beta  763  29.505084217018528
HeI  beta  764  29.389528925349612
HeI  beta  765  29.274576269694755
HeI  beta  766  29.160222326637168
HeI  beta  767  29.046463203368795
HeI  beta  768  28.933295037417277
HeI  beta  769  28.820713996369417
HeI  beta  770  28.70871627759533
HeI  beta  771  28.597298107982375
HeI  beta  772  28.486455743666284
HeI  beta  773  28.376185469768554
HeI  beta  774  28.26648360013245
HeI  beta  775  28.15734647706807
HeI  beta  776  28.04877047109254
HeI  beta  777  27.940751980677135
HeI  beta  778  27.833287431999338
HeI  beta  779  27.726373278690676
HeI  beta  780  27.62000600159361
HeI  beta  781  27.51418210851775
HeI  beta  782  27.408898133996768
HeI  beta  783  27.304150639054328
HeI  beta  784  27.19993621096519
HeI  beta  785  27.096251463021872
HeI  beta  786  26.99309303430405
HeI  beta  787  26.890457589449436
HeI  beta  788  26.788341818429462
HeI  beta  789  26.68674243632151
HeI  beta  790  26.585656183090197
HeI  beta  791  26.48507982336448
HeI  beta  792  26.38501014622241
HeI  beta  793  26.285443964976604
HeI  beta  794  26.186378116960395
HeI  beta  795  26.08780946331469
HeI  beta  796  25.989734888781097
HeI  beta  797  25.892151301495726
HeI  beta  798  25.795055632783733
HeI  beta  799  25.69844483695729
HeI  beta  800  25.602315891111523
HeI  beta  801  25.50666579493154
HeI  beta  802  25.411491570492537
HeI  beta  803  25.316790262063364
HeI  beta  804  25.22255893591845
HeI  beta  805  25.128794680142775
HeI  beta  806  25.035494604445187
HeI  beta  807  24.942655839969646
HeI  beta  808  24.85027553911271
HeI  beta  809  24.758350875337573
